parent_event_id,parent_event_slug,parent_event_title,parent_series_slug,parent_end_date_intended,parent_end_date_actual_resolution,market_slug,group_item_title,group_item_threshold,closed,end_date,created_at,_fetched_at,token_id,in_observed_export,token_map_status
17792,fed-decision-in-june,Fed decision in June?,fed-interest-rates,2025-06-18T12:00:00Z,2025-06-18T21:18:38Z,no-change-in-fed-interest-rates-after-june-2025-meeting,No change,2,True,2025-06-18T12:00:00Z,2025-02-04T21:57:45.490441Z,,7.67169780610003E+076,1,ok
17792,fed-decision-in-june,Fed decision in June?,fed-interest-rates,2025-06-18T12:00:00Z,2025-06-18T21:18:38Z,fed-increases-interest-rates-by-25-bps-after-june-2025-meeting,25+ bps increase,3,True,2025-06-18T12:00:00Z,2025-02-04T21:57:45.734461Z,,5.37734966006232E+076,1,ok
17792,fed-decision-in-june,Fed decision in June?,fed-interest-rates,2025-06-18T12:00:00Z,2025-06-18T21:18:38Z,fed-increases-interest-rates-by-25-bps-after-june-2025-meeting,25+ bps increase,3,True,2025-06-18T12:00:00Z,2025-02-04T21:57:45.734461Z,,1.18133341336679E+075,1,ok
21255,fed-decision-in-july,Fed decision in July?,fed-interest-rates,2025-07-30T12:00:00Z,2025-07-30T21:10:09Z,fed-decreases-interest-rates-by-50-bps-after-july-2025-meeting,50+ bps decrease,0,True,2025-07-30T12:00:00Z,2025-03-19T19:32:15.916884Z,,1.70287885632759E+076,1,ok
21255,fed-decision-in-july,Fed decision in July?,fed-interest-rates,2025-07-30T12:00:00Z,2025-07-30T21:10:09Z,fed-decreases-interest-rates-by-50-bps-after-july-2025-meeting,50+ bps decrease,0,True,2025-07-30T12:00:00Z,2025-03-19T19:32:15.916884Z,,9.51664092490797E+076,1,ok
21255,fed-decision-in-july,Fed decision in July?,fed-interest-rates,2025-07-30T12:00:00Z,2025-07-30T21:10:09Z,fed-decreases-interest-rates-by-25-bps-after-july-2025-meeting,25 bps decrease,1,True,2025-07-30T12:00:00Z,2025-03-19T19:32:16.262451Z,,4.42748635948814E+076,1,ok
21255,fed-decision-in-july,Fed decision in July?,fed-interest-rates,2025-07-30T12:00:00Z,2025-07-30T21:10:09Z,fed-decreases-interest-rates-by-25-bps-after-july-2025-meeting,25 bps decrease,1,True,2025-07-30T12:00:00Z,2025-03-19T19:32:16.262451Z,,3.55828644060739E+076,1,ok
21255,fed-decision-in-july,Fed decision in July?,fed-interest-rates,2025-07-30T12:00:00Z,2025-07-30T21:10:09Z,no-change-in-fed-interest-rates-after-july-2025-meeting,No change,2,True,2025-07-30T12:00:00Z,2025-03-19T19:32:16.594619Z,,7.37936972759237E+076,1,ok
21255,fed-decision-in-july,Fed decision in July?,fed-interest-rates,2025-07-30T12:00:00Z,2025-07-30T21:10:09Z,no-change-in-fed-interest-rates-after-july-2025-meeting,No change,2,True,2025-07-30T12:00:00Z,2025-03-19T19:32:16.594619Z,,1.08985814621084E+077,1,ok
21255,fed-decision-in-july,Fed decision in July?,fed-interest-rates,2025-07-30T12:00:00Z,2025-07-30T21:10:09Z,fed-increases-interest-rates-by-25-bps-after-july-2025-meeting,25+ bps increase,3,True,2025-07-30T12:00:00Z,2025-03-19T19:32:16.924739Z,,1.00067677053695E+077,1,ok
21255,fed-decision-in-july,Fed decision in July?,fed-interest-rates,2025-07-30T12:00:00Z,2025-07-30T21:10:09Z,fed-increases-interest-rates-by-25-bps-after-july-2025-meeting,25+ bps increase,3,True,2025-07-30T12:00:00Z,2025-03-19T19:32:16.924739Z,,5.77969251292365E+076,1,ok
24087,fed-decision-in-september,Fed decision in September?,fed-interest-rates,2025-09-17T12:00:00Z,2025-09-17T21:27:42Z,fed-decreases-interest-rates-by-50-bps-after-september-2025-meeting,50+ bps decrease,0,True,2025-09-17T12:00:00Z,2025-05-07T21:42:49.58534Z,,7.98836469930734E+075,1,ok
24087,fed-decision-in-september,Fed decision in September?,fed-interest-rates,2025-09-17T12:00:00Z,2025-09-17T21:27:42Z,fed-decreases-interest-rates-by-50-bps-after-september-2025-meeting,50+ bps decrease,0,True,2025-09-17T12:00:00Z,2025-05-07T21:42:49.58534Z,,2.7120152309307E+076,1,ok
24087,fed-decision-in-september,Fed decision in September?,fed-interest-rates,2025-09-17T12:00:00Z,2025-09-17T21:27:42Z,fed-decreases-interest-rates-by-25-bps-after-september-2025-meeting,25 bps decrease,1,True,2025-09-17T12:00:00Z,2025-05-07T21:42:50.306627Z,,5.68310005322023E+076,1,ok
24087,fed-decision-in-september,Fed decision in September?,fed-interest-rates,2025-09-17T12:00:00Z,2025-09-17T21:27:42Z,fed-decreases-interest-rates-by-25-bps-after-september-2025-meeting,25 bps decrease,1,True,2025-09-17T12:00:00Z,2025-05-07T21:42:50.306627Z,,7.95539687148613E+076,1,ok
24087,fed-decision-in-september,Fed decision in September?,fed-interest-rates,2025-09-17T12:00:00Z,2025-09-17T21:27:42Z,no-change-in-fed-interest-rates-after-september-2025-meeting,No change,2,True,2025-09-17T12:00:00Z,2025-05-07T21:42:51.193297Z,,2.06875521792595E+076,1,ok
24087,fed-decision-in-september,Fed decision in September?,fed-interest-rates,2025-09-17T12:00:00Z,2025-09-17T21:27:42Z,no-change-in-fed-interest-rates-after-september-2025-meeting,No change,2,True,2025-09-17T12:00:00Z,2025-05-07T21:42:51.193297Z,,1.12366758121468E+077,1,ok
24087,fed-decision-in-september,Fed decision in September?,fed-interest-rates,2025-09-17T12:00:00Z,2025-09-17T21:27:42Z,fed-increases-interest-rates-by-25-bps-after-september-2025-meeting,25+ bps increase,3,True,2025-09-17T12:00:00Z,2025-05-07T21:42:51.90672Z,,9.70747640405885E+076,1,ok
24087,fed-decision-in-september,Fed decision in September?,fed-interest-rates,2025-09-17T12:00:00Z,2025-09-17T21:27:42Z,fed-increases-interest-rates-by-25-bps-after-september-2025-meeting,25+ bps increase,3,True,2025-09-17T12:00:00Z,2025-05-07T21:42:51.90672Z,,6.2835854561267E+076,1,ok
27824,fed-decision-in-october,Fed decision in October?,fed-interest-rates,2025-10-29T12:00:00Z,2025-10-31T03:33:31Z,fed-decreases-interest-rates-by-50-bps-after-october-2025-meeting,50+ bps decrease,0,True,2025-10-29T12:00:00Z,2025-06-19T16:29:54.616584Z,,5.66064809573889E+076,1,ok
27824,fed-decision-in-october,Fed decision in October?,fed-interest-rates,2025-10-29T12:00:00Z,2025-10-31T03:33:31Z,fed-decreases-interest-rates-by-50-bps-after-october-2025-meeting,50+ bps decrease,0,True,2025-10-29T12:00:00Z,2025-06-19T16:29:54.616584Z,,5.36767856367002E+076,1,ok
27824,fed-decision-in-october,Fed decision in October?,fed-interest-rates,2025-10-29T12:00:00Z,2025-10-31T03:33:31Z,fed-decreases-interest-rates-by-25-bps-after-october-2025-meeting,25 bps decrease,1,True,2025-10-29T12:00:00Z,2025-06-19T16:29:55.048359Z,,7.89703936752208E+076,1,ok
27824,fed-decision-in-october,Fed decision in October?,fed-interest-rates,2025-10-29T12:00:00Z,2025-10-31T03:33:31Z,fed-decreases-interest-rates-by-25-bps-after-october-2025-meeting,25 bps decrease,1,True,2025-10-29T12:00:00Z,2025-06-19T16:29:55.048359Z,,3.98433822230327E+076,1,ok
27824,fed-decision-in-october,Fed decision in October?,fed-interest-rates,2025-10-29T12:00:00Z,2025-10-31T03:33:31Z,no-change-in-fed-interest-rates-after-october-2025-meeting,No change,2,True,2025-10-29T12:00:00Z,2025-06-19T16:29:55.476652Z,,9.36494747450358E+076,1,ok
27824,fed-decision-in-october,Fed decision in October?,fed-interest-rates,2025-10-29T12:00:00Z,2025-10-31T03:33:31Z,no-change-in-fed-interest-rates-after-october-2025-meeting,No change,2,True,2025-10-29T12:00:00Z,2025-06-19T16:29:55.476652Z,,2.02485323122559E+076,1,ok
27824,fed-decision-in-october,Fed decision in October?,fed-interest-rates,2025-10-29T12:00:00Z,2025-10-31T03:33:31Z,fed-increases-interest-rates-by-25-bps-after-october-2025-meeting,25+ bps increase,3,True,2025-10-29T12:00:00Z,2025-06-19T16:29:55.888034Z,,6.01566256465696E+076,1,ok
27824,fed-decision-in-october,Fed decision in October?,fed-interest-rates,2025-10-29T12:00:00Z,2025-10-31T03:33:31Z,fed-increases-interest-rates-by-25-bps-after-october-2025-meeting,25+ bps increase,3,True,2025-10-29T12:00:00Z,2025-06-19T16:29:55.888034Z,,7.56623809105166E+076,1,ok
35090,fed-decision-in-december,Fed decision in December?,fed-interest-rates,2025-12-10T00:00:00Z,2025-12-10T22:18:48Z,fed-decreases-interest-rates-by-50-bps-after-december-2025-meeting,50+ bps decrease,0,True,2025-12-10T00:00:00Z,2025-07-31T19:28:08.091057Z,,7.4018646712473E+076,1,ok
35090,fed-decision-in-december,Fed decision in December?,fed-interest-rates,2025-12-10T00:00:00Z,2025-12-10T22:18:48Z,fed-decreases-interest-rates-by-50-bps-after-december-2025-meeting,50+ bps decrease,0,True,2025-12-10T00:00:00Z,2025-07-31T19:28:08.091057Z,,2.148977251641E+076,1,ok
35090,fed-decision-in-december,Fed decision in December?,fed-interest-rates,2025-12-10T00:00:00Z,2025-12-10T22:18:48Z,fed-decreases-interest-rates-by-25-bps-after-december-2025-meeting,25 bps decrease,1,True,2025-12-10T00:00:00Z,2025-07-31T19:28:08.60674Z,,8.77699910261149E+076,1,ok
35090,fed-decision-in-december,Fed decision in December?,fed-interest-rates,2025-12-10T00:00:00Z,2025-12-10T22:18:48Z,fed-decreases-interest-rates-by-25-bps-after-december-2025-meeting,25 bps decrease,1,True,2025-12-10T00:00:00Z,2025-07-31T19:28:08.60674Z,,1.34112840552736E+076,1,ok
35090,fed-decision-in-december,Fed decision in December?,fed-interest-rates,2025-12-10T00:00:00Z,2025-12-10T22:18:48Z,no-change-in-fed-interest-rates-after-december-2025-meeting,No change,2,True,2025-12-10T00:00:00Z,2025-07-31T19:28:09.10556Z,,8.07460589846443E+076,1,ok
35090,fed-decision-in-december,Fed decision in December?,fed-interest-rates,2025-12-10T00:00:00Z,2025-12-10T22:18:48Z,no-change-in-fed-interest-rates-after-december-2025-meeting,No change,2,True,2025-12-10T00:00:00Z,2025-07-31T19:28:09.10556Z,,8.59706820929098E+076,1,ok
35090,fed-decision-in-december,Fed decision in December?,fed-interest-rates,2025-12-10T00:00:00Z,2025-12-10T22:18:48Z,fed-increases-interest-rates-by-25-bps-after-december-2025-meeting,25+ bps increase,3,True,2025-12-10T00:00:00Z,2025-07-31T19:28:09.607045Z,,1.11653286751222E+077,1,ok
35090,fed-decision-in-december,Fed decision in December?,fed-interest-rates,2025-12-10T00:00:00Z,2025-12-10T22:18:48Z,fed-increases-interest-rates-by-25-bps-after-december-2025-meeting,25+ bps increase,3,True,2025-12-10T00:00:00Z,2025-07-31T19:28:09.607045Z,,8.32345388691105E+076,1,ok
45883,fed-decision-in-january,Fed decision in January?,fed-interest-rates,2026-01-28T00:00:00Z,2026-01-28T23:04:04Z,fed-decreases-interest-rates-by-50-bps-after-january-2026-meeting,50+ bps decrease,0,True,2026-01-28T00:00:00Z,2025-09-17T16:22:35.837625Z,,1.18621655667573E+076,1,ok
45883,fed-decision-in-january,Fed decision in January?,fed-interest-rates,2026-01-28T00:00:00Z,2026-01-28T23:04:04Z,fed-decreases-interest-rates-by-50-bps-after-january-2026-meeting,50+ bps decrease,0,True,2026-01-28T00:00:00Z,2025-09-17T16:22:35.837625Z,,7.14788527902791E+076,1,ok
45883,fed-decision-in-january,Fed decision in January?,fed-interest-rates,2026-01-28T00:00:00Z,2026-01-28T23:04:04Z,fed-decreases-interest-rates-by-25-bps-after-january-2026-meeting,25 bps decrease,1,True,2026-01-28T00:00:00Z,2025-09-17T16:22:37.437037Z,,9.27037616823225E+076,1,ok
45883,fed-decision-in-january,Fed decision in January?,fed-interest-rates,2026-01-28T00:00:00Z,2026-01-28T23:04:04Z,fed-decreases-interest-rates-by-25-bps-after-january-2026-meeting,25 bps decrease,1,True,2026-01-28T00:00:00Z,2025-09-17T16:22:37.437037Z,,4.81935216451137E+076,1,ok
45883,fed-decision-in-january,Fed decision in January?,fed-interest-rates,2026-01-28T00:00:00Z,2026-01-28T23:04:04Z,no-change-in-fed-interest-rates-after-january-2026-meeting,No change,2,True,2026-01-28T00:00:00Z,2025-09-17T16:22:38.693526Z,,1.12838095111462E+077,1,ok
45883,fed-decision-in-january,Fed decision in January?,fed-interest-rates,2026-01-28T00:00:00Z,2026-01-28T23:04:04Z,no-change-in-fed-interest-rates-after-january-2026-meeting,No change,2,True,2026-01-28T00:00:00Z,2025-09-17T16:22:38.693526Z,,7.32131807889106E+075,1,ok
45883,fed-decision-in-january,Fed decision in January?,fed-interest-rates,2026-01-28T00:00:00Z,2026-01-28T23:04:04Z,fed-increases-interest-rates-by-25-bps-after-january-2026-meeting,25+ bps increase,3,True,2026-01-28T00:00:00Z,2025-09-17T16:22:39.874792Z,,1.64196493540673E+076,1,ok
45883,fed-decision-in-january,Fed decision in January?,fed-interest-rates,2026-01-28T00:00:00Z,2026-01-28T23:04:04Z,fed-increases-interest-rates-by-25-bps-after-january-2026-meeting,25+ bps increase,3,True,2026-01-28T00:00:00Z,2025-09-17T16:22:39.874792Z,,4.2139849929574E+076,1,ok
67284,fed-decision-in-march-885,Fed decision in March?,fomc,2026-03-18T00:00:00Z,2026-03-18T21:19:03Z,will-the-fed-decrease-interest-rates-by-50-bps-after-the-march-2026-meeting,50+ bps decrease,0,True,2026-03-18T00:00:00Z,2025-10-28T20:58:04.772334Z,,4.65534555705645E+076,1,ok
67284,fed-decision-in-march-885,Fed decision in March?,fomc,2026-03-18T00:00:00Z,2026-03-18T21:19:03Z,will-the-fed-decrease-interest-rates-by-50-bps-after-the-march-2026-meeting,50+ bps decrease,0,True,2026-03-18T00:00:00Z,2025-10-28T20:58:04.772334Z,,4.84580750199571E+076,1,ok
67284,fed-decision-in-march-885,Fed decision in March?,fomc,2026-03-18T00:00:00Z,2026-03-18T21:19:03Z,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,25 bps decrease,1,True,2026-03-18T00:00:00Z,2025-10-28T20:58:05.284418Z,,6.29380433657725E+076,1,ok
67284,fed-decision-in-march-885,Fed decision in March?,fomc,2026-03-18T00:00:00Z,2026-03-18T21:19:03Z,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,25 bps decrease,1,True,2026-03-18T00:00:00Z,2025-10-28T20:58:05.284418Z,,8.9036168105179E+076,1,ok
67284,fed-decision-in-march-885,Fed decision in March?,fomc,2026-03-18T00:00:00Z,2026-03-18T21:19:03Z,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,2,True,2026-03-18T00:00:00Z,2025-10-28T20:58:06.095309Z,,1.02559817034631E+077,1,ok
67284,fed-decision-in-march-885,Fed decision in March?,fomc,2026-03-18T00:00:00Z,2026-03-18T21:19:03Z,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,2,True,2026-03-18T00:00:00Z,2025-10-28T20:58:06.095309Z,,1.14350083305516E+077,1,ok
67284,fed-decision-in-march-885,Fed decision in March?,fomc,2026-03-18T00:00:00Z,2026-03-18T21:19:03Z,will-the-fed-increase-interest-rates-by-25-bps-after-the-march-2026-meeting,25+ bps increase,3,True,2026-03-18T00:00:00Z,2025-10-28T20:58:06.700202Z,,5.40730863467346E+076,1,ok
67284,fed-decision-in-march-885,Fed decision in March?,fomc,2026-03-18T00:00:00Z,2026-03-18T21:19:03Z,will-the-fed-increase-interest-rates-by-25-bps-after-the-march-2026-meeting,25+ bps increase,3,True,2026-03-18T00:00:00Z,2025-10-28T20:58:06.700202Z,,1.11080671036126E+077,1,ok
75478,fed-decision-in-april,Fed decision in April?,fomc,2026-04-29T00:00:00Z,,will-the-fed-decrease-interest-rates-by-50-bps-after-the-april-2026-meeting,50+ bps decrease,0,False,2026-04-29T00:00:00Z,2025-11-07T16:55:40.993184Z,,1.86900499472428E+076,1,ok
75478,fed-decision-in-april,Fed decision in April?,fomc,2026-04-29T00:00:00Z,,will-the-fed-decrease-interest-rates-by-50-bps-after-the-april-2026-meeting,50+ bps decrease,0,False,2026-04-29T00:00:00Z,2025-11-07T16:55:40.993184Z,,4.4217754360634E+076,1,ok
75478,fed-decision-in-april,Fed decision in April?,fomc,2026-04-29T00:00:00Z,,will-the-fed-decrease-interest-rates-by-25-bps-after-the-april-2026-meeting,25 bps decrease,1,False,2026-04-29T00:00:00Z,2025-11-07T16:55:41.704037Z,,8.34791406513068E+076,1,ok
75478,fed-decision-in-april,Fed decision in April?,fomc,2026-04-29T00:00:00Z,,will-the-fed-decrease-interest-rates-by-25-bps-after-the-april-2026-meeting,25 bps decrease,1,False,2026-04-29T00:00:00Z,2025-11-07T16:55:41.704037Z,,8.61899051574027E+076,1,ok
75478,fed-decision-in-april,Fed decision in April?,fomc,2026-04-29T00:00:00Z,,will-there-be-no-change-in-fed-interest-rates-after-the-april-2026-meeting,No change,2,False,2026-04-29T00:00:00Z,2025-11-07T16:55:42.399266Z,,6.3586620628756E+076,1,ok
75478,fed-decision-in-april,Fed decision in April?,fomc,2026-04-29T00:00:00Z,,will-there-be-no-change-in-fed-interest-rates-after-the-april-2026-meeting,No change,2,False,2026-04-29T00:00:00Z,2025-11-07T16:55:42.399266Z,,3.17669355240587E+076,1,ok
75478,fed-decision-in-april,Fed decision in April?,fomc,2026-04-29T00:00:00Z,,will-the-fed-increase-interest-rates-by-25-bps-after-the-april-2026-meeting,25+ bps increase,3,False,2026-04-29T00:00:00Z,2025-11-07T16:55:43.000223Z,,9.55612214916072E+075,1,ok
75478,fed-decision-in-april,Fed decision in April?,fomc,2026-04-29T00:00:00Z,,will-the-fed-increase-interest-rates-by-25-bps-after-the-april-2026-meeting,25+ bps increase,3,False,2026-04-29T00:00:00Z,2025-11-07T16:55:43.000223Z,,3.06953561848767E+076,1,ok
101772,fed-decision-in-june-825,Fed Decision in June?,fomc,2026-06-17T00:00:00Z,,will-the-fed-decrease-interest-rates-by-50-bps-after-the-june-2026-meeting,50+ bps decrease,0,False,2026-06-17T00:00:00Z,2025-12-10T16:57:52.384504Z,,1.108845615683E+077,1,ok
101772,fed-decision-in-june-825,Fed Decision in June?,fomc,2026-06-17T00:00:00Z,,will-the-fed-decrease-interest-rates-by-50-bps-after-the-june-2026-meeting,50+ bps decrease,0,False,2026-06-17T00:00:00Z,2025-12-10T16:57:52.384504Z,,4.36572461441214E+076,1,ok
101772,fed-decision-in-june-825,Fed Decision in June?,fomc,2026-06-17T00:00:00Z,,will-the-fed-decrease-interest-rates-by-25-bps-after-the-june-2026-meeting,25 bps decrease,1,False,2026-06-17T00:00:00Z,2025-12-10T16:57:53.046799Z,,6.51932346666283E+076,1,ok
101772,fed-decision-in-june-825,Fed Decision in June?,fomc,2026-06-17T00:00:00Z,,will-the-fed-decrease-interest-rates-by-25-bps-after-the-june-2026-meeting,25 bps decrease,1,False,2026-06-17T00:00:00Z,2025-12-10T16:57:53.046799Z,,2.82902931400181E+076,1,ok
101772,fed-decision-in-june-825,Fed Decision in June?,fomc,2026-06-17T00:00:00Z,,will-there-be-no-change-in-fed-interest-rates-after-the-june-2026-meeting,No change,2,False,2026-06-17T00:00:00Z,2025-12-10T16:57:53.677378Z,,3.07678128413873E+076,1,ok
101772,fed-decision-in-june-825,Fed Decision in June?,fomc,2026-06-17T00:00:00Z,,will-there-be-no-change-in-fed-interest-rates-after-the-june-2026-meeting,No change,2,False,2026-06-17T00:00:00Z,2025-12-10T16:57:53.677378Z,,4.03029389560911E+076,1,ok
101772,fed-decision-in-june-825,Fed Decision in June?,fomc,2026-06-17T00:00:00Z,,will-the-fed-increase-interest-rates-by-25-bps-after-the-june-2026-meeting,25 bps increase,3,False,2026-06-17T00:00:00Z,2025-12-10T16:57:54.252791Z,,5.46885075658845E+076,1,ok
101772,fed-decision-in-june-825,Fed Decision in June?,fomc,2026-06-17T00:00:00Z,,will-the-fed-increase-interest-rates-by-25-bps-after-the-june-2026-meeting,25 bps increase,3,False,2026-06-17T00:00:00Z,2025-12-10T16:57:54.252791Z,,1.18606077723493E+076,1,ok
101772,fed-decision-in-june-825,Fed Decision in June?,fomc,2026-06-17T00:00:00Z,,will-the-fed-increase-interest-rates-by-50-bps-after-the-june-2026-meeting,50+ bps increase,4,False,2026-06-17T00:00:00Z,2025-12-10T16:57:54.92565Z,,1.10196865590033E+076,1,ok
101772,fed-decision-in-june-825,Fed Decision in June?,fomc,2026-06-17T00:00:00Z,,will-the-fed-increase-interest-rates-by-50-bps-after-the-june-2026-meeting,50+ bps increase,4,False,2026-06-17T00:00:00Z,2025-12-10T16:57:54.92565Z,,5.8879299945592E+076,1,ok
