snapshot_ts,ticker,car_63d,car_sign_consistency,car_acceleration,expected_bps,sora_level_t2,car_window_recent,car_window_mid,car_window_old,sora_90d_change_t2,sora_3m_t2,sora_term_spread_t2,reit_index_lag_21d_return,reit_index_lag_63d_return,reit_index_vol_21d,reit_index_vol_63d,reit_index_drawdown_63d,y_true
2023-04-28,N2IU,0.0011919761,-0.0010962647,0.0022052734,0.0010388328,-0.000120857876,0.0077246935,0.00069732784,-0.00017562213,0.0014494887,-0.0045294478,-0.0006388743,3.482613e-05,0.00041559688,-0.0017422892,-0.0018423862,0.0012938166,-0.007089826051658643
2023-05-02,M1GU,-0.0013871496,-0.00010006717,-0.00013711504,0.0019783843,-0.002444258,0.00017868237,-0.0029469826,0.0038004876,-0.00061787484,-0.004932039,0.0031733813,-0.00070600794,0.0001407464,-0.0001645563,0.0002829526,0.0022820155,-0.012481397494464074
2023-05-03,C38U,0.00030446376,-0.00025935017,-0.00030906012,-0.0008714684,-0.0029483405,-0.00084789115,-0.0045989826,0.0078190295,-0.0003478883,-0.006058139,0.002279266,0.00079464546,-8.809041e-05,0.00336423,-5.2832376e-05,0.0020022052,0.008070623578033464
2023-05-04,C38U,0.00039150004,-0.00045707,-0.0011426858,-0.0013897619,-0.0013440032,-0.0016614953,-0.005782263,0.0049534384,-0.00056329893,-0.0058920654,0.0014499128,0.0001288846,-0.000383066,0.0014898211,9.377022e-05,0.0030603434,0.01620294265666003
2023-05-10,T82U,-0.0013213813,0.00016642302,0.0075325537,0.0004329038,-0.00045102526,0.0029318035,-0.0028831488,-0.0043948595,0.0016404531,-0.0021536401,0.00035125378,0.00034022902,0.00010491005,-0.006803329,0.0024177688,-0.0019835418,-0.02717852621926021
2023-05-11,A17U,0.0011418323,0.0016948864,-0.0040236097,3.7620557e-06,-0.0005621934,0.00091976643,-0.0017407686,-0.0050886846,0.0009904766,-0.0046644146,-0.0004214922,0.0011331514,-0.0010574805,-0.006165683,0.0060473727,-0.0019590065,-0.04033530390011576
2023-05-11,J69U,0.0029098252,5.949744e-05,0.000450992,-0.00024894037,-0.0024582003,0.0037860987,-0.0015306941,-0.0046976204,0.00036979615,-0.0023908454,-0.00023371489,0.0011552859,-0.00078489643,-0.0047517,0.0045234556,-0.0012276171,0.022156506348018076
2023-05-18,C38U,0.0061828867,0.0019899022,-0.00369453,-0.0003205124,0.0004553823,-0.0020318632,3.2696073e-05,-0.0047428166,-0.0012760498,-0.0071749226,0.0010262952,0.000118544056,-2.2117945e-05,-0.0038340744,0.0023264198,-0.00081038516,-0.005664457495227393
2023-05-23,N2IU,0.0037763934,-0.0003827482,0.0044125877,-0.0010711224,-0.002045547,0.0012107352,6.990407e-05,-0.0033534837,-0.00043347207,-0.0024804564,0.0005383263,0.001561164,-0.0013017295,-0.005959961,0.00050485047,-0.00085373403,-0.01765338112524943
2023-05-23,T82U,-0.0023114644,-0.0005251666,0.007022735,0.00076462515,-0.0013608153,0.0035383145,0.0015041847,-0.0053850333,-0.00038487508,-0.002291211,-0.0005408815,0.0027020087,-0.0019493919,-0.0056878733,0.00037639326,-0.0019661442,-0.02486962307846198
2023-06-01,BUOU,-0.00058316387,-0.00018040767,0.0022862917,0.00039215808,-0.0051311464,-0.0010961456,-0.0027253227,-0.005382282,0.0010629682,-0.0024711222,0.00067814783,0.0008213081,-0.0014866502,-0.0030125843,0.0021545405,0.0007935765,-0.01669096961264581
2023-06-09,AJBU,0.009115636,-0.00015136405,0.0036046635,-0.0008707574,-0.0026222325,-0.00095763325,0.0062014316,-0.002409299,-0.00050099683,0.0020053964,3.832623e-05,0.000598761,-0.00019766936,-0.0020801495,0.0016578294,0.00085873925,0.04613846644368246
2023-06-12,BUOU,0.005785415,-0.00010503539,0.001383229,-0.0006899672,-0.0042593936,-0.00092103635,0.0034336594,-0.008554437,-0.00085546705,0.0006472411,0.00010701517,0.0016784423,-0.0010777825,-0.0046577724,-0.0003996588,0.0012844196,0.007349539157246905
2023-06-12,T82U,-0.0050303494,-0.0003355069,0.0013241967,-0.0005963025,-0.003530709,0.0063379705,0.0015913529,-7.02053e-05,-0.0018077067,-0.004562316,0.00022921698,0.004204149,-0.0014003151,-0.0006649966,0.0016770944,0.001293157,-0.024066367099124082
2023-06-14,ME8U,-0.006503671,9.277504e-06,0.0022524286,-0.0024217437,-0.0009837539,-0.003118007,0.00111898,0.0015472932,-0.0012939769,-0.00268245,-0.0018995961,0.0030094066,7.7770404e-05,0.00045204718,0.0022371178,-0.00036741575,-0.01106476765812171
2023-06-15,AJBU,0.0019294312,-0.00086912245,0.001557529,9.781914e-05,0.0003961665,0.0055601373,0.0028707879,-0.00082089193,0.00076081604,0.0036595298,-0.0003886548,-1.3678837e-05,0.0007174802,0.0007314863,0.0036682456,-0.0025653455,0.05977850986494068
2023-06-15,M44U,0.009294977,-0.00022847587,-0.001031797,-0.001212565,-0.0011861854,-0.0019138161,0.0027074667,-0.003394651,0.00014314952,-8.077588e-05,5.941745e-05,-0.00057726796,-0.0007709996,0.0040486665,-0.0009163763,-0.0001350822,-0.019296520667724866
2023-06-16,M1GU,-0.0069612083,-8.778165e-05,0.00315154,-6.5133354e-06,0.0008699878,0.0005908692,0.0012565803,-0.009792808,-0.0015205859,-0.0047529745,-0.00057556503,-0.0026740455,-0.0028000905,0.00016259664,0.00037134555,-0.0019394656,-0.012076689006090163
2023-06-19,N2IU,-0.0020059997,-0.0009209872,-0.00013184438,0.0025390042,-0.0009485683,-0.0004410128,0.001677086,-0.0064621284,-1.960276e-05,-0.0037646387,-0.0008174119,-0.001573832,-0.0019766095,0.0009888386,-0.000372236,-0.0020575433,-0.010958106530575837
2023-06-20,C38U,0.0030918873,0.00012817876,0.0013666363,0.001519146,-0.001961024,-0.0003388885,-0.0005366882,-0.005683603,-0.00043918338,0.0020228534,-0.00036782745,0.0006223739,-0.0013283567,0.0032099949,0.0013244115,-0.001973234,0.000693298177559358
2023-06-22,M1GU,-0.004210305,-0.0005571487,0.0005479606,0.002108556,-0.0005041923,-0.0027381768,0.0032966875,-0.0041809566,-0.001079752,-0.0040004975,0.00030301514,-0.00059738354,-0.001521338,0.003422436,0.00074702967,-0.0007807909,-0.006026765828797298
2023-06-23,C38U,0.0050822017,0.000271299,0.005410469,0.0042091506,-0.001531436,0.00774086,-0.00050155964,-0.0050086146,0.0011713621,0.0012303182,0.0012269926,0.0015263767,-0.00043074437,0.0040612747,0.001709037,0.0011476038,0.0120625185548262
2023-06-26,M1GU,-0.0030784789,-0.0004153162,0.00200021,-5.9473998e-05,-0.00030278385,-0.0012747073,0.00014716708,-0.0064932364,-0.0011066293,-0.0035930253,-0.0010891185,-0.00035593758,-0.0027770465,0.002551139,-0.0019185549,-0.0021488813,-0.060848282818014694
2023-06-27,C38U,0.004977643,0.0002519744,0.0035545186,0.0047557456,-0.005193442,0.008600707,-6.3026506e-05,-0.00447964,0.00040754591,0.00090970955,8.848103e-05,0.0003588817,-0.0007420725,0.004262668,0.0020422374,0.0014393176,0.02519533077088594
2023-06-30,J69U,0.00033493186,-0.0009993984,-0.0034445622,0.0010213666,-0.0030243306,-0.001158877,0.0006480484,0.0077434536,0.00028830703,-0.0034665682,8.0196514e-08,-0.0011193429,-0.0011818153,0.0010398636,-0.002406813,-0.00029120265,-0.023340628845951915
2023-07-04,AJBU,0.009276827,0.0027599449,0.00014048882,0.0005620708,-0.004329746,-0.0016109501,-0.00065870344,-0.0014695671,0.00021239667,0.0010903588,-0.0010453032,-0.0004487658,-0.001926342,0.004564099,6.9615024e-05,-0.00030815531,0.0008415442470377085
2023-07-06,ME8U,-0.0024991566,-0.0004170946,-0.0025070347,0.0013826259,-0.0018019745,-0.0013585646,-6.280942e-05,0.0023742837,-0.00020214294,-0.004743137,-0.00010959948,-0.00017618488,-0.0012758991,0.0017352349,-5.3226864e-05,-0.0015991952,0.0077933032196989445
2023-07-07,A17U,-0.0020159727,-0.0015253151,-0.0026941043,0.0014119203,-0.00089264853,0.0009600263,0.0027732558,-0.001529691,-0.00019494705,-0.0011145326,0.0005352388,-0.0006742897,-0.0037860195,0.00173429,-0.0012173004,0.00044316187,0.01939645732756702
2023-07-11,C38U,0.0010635934,0.00031120406,0.014032052,0.003360351,-0.0027219686,0.0074320496,-0.00046774547,-0.00035587116,0.0016687321,-0.002136199,0.0003346575,0.00037038836,0.0011972387,0.0056247027,0.00076720864,0.0006777368,0.02762828711892905
2023-07-17,M44U,-0.0004334708,-0.0013723592,0.0061892597,0.0013489353,0.00038495587,0.0027377026,-0.0035027799,0.00054358883,-0.0005909821,-0.00059062213,0.00068755297,0.00061072013,0.00025319238,0.0006062366,0.0028227917,0.0013438099,0.024392497884416685
2023-07-18,A17U,0.0018363887,0.00022955306,0.001602532,0.003694788,0.0014361514,-0.0009513236,0.0038961456,-0.002235667,0.00064926106,-0.0013493425,-0.00012217807,-0.0007037356,-0.00044069905,0.0024835735,0.0011543537,0.0024430864,0.024474356335704307
2023-07-21,T82U,-0.010702931,-0.0010251726,-0.0050895535,0.0006676729,2.691388e-05,0.00090593286,0.0042284154,-0.0012187974,-0.0013986342,-0.011412288,-0.002255275,-0.000105154584,-0.0013005391,0.0006101254,-0.0030838847,-0.0031741292,-0.042450430844418394
2023-07-24,A17U,0.00034130306,-0.0012901606,-0.0016524532,0.0013561362,1.294507e-05,-0.00011112245,0.0036836078,0.005758473,-6.225439e-05,-0.002626581,-0.00081218197,-0.0010307156,0.00014314822,0.0027761373,0.0019089708,0.0037956303,0.02637993431842478
2023-07-24,ME8U,-0.0011761304,-0.0011927687,-0.002703488,0.002286472,0.00077133207,0.000537976,0.0029439204,0.0009811036,0.0002050788,-0.004545201,-0.0008335203,-0.0014052002,-0.00023091403,0.0027151902,0.000672652,0.0035639887,0.01757134926043176
2023-07-26,AJBU,0.006672211,0.0027340997,-0.0040744175,-0.0023462223,6.5393374e-06,-6.908381e-05,-0.0048663886,-0.004714536,-0.00089349307,0.0042016073,0.00034268262,-0.0017888447,0.00055940077,0.0039478843,0.0014605724,0.00020970897,0.010052148291463878
2023-07-26,BUOU,0.0021530457,-0.0014639675,-0.002291302,-4.4906308e-05,0.0009794625,-0.00075654255,-0.009265309,-0.0011025767,-5.2835883e-05,0.0019146211,-0.00034470687,-0.0008548709,0.0011411712,0.0026685563,-0.00040132052,0.0015234642,-0.023116223367347505
2023-07-28,J69U,-0.002396154,0.00045871982,0.0059746397,0.0032021303,0.001301231,0.0063678976,0.00030369533,0.00459065,0.0021991814,-0.00035700476,0.003911965,-0.00037780142,0.00076220854,0.0019686706,0.0031136828,0.0046462147,0.0601877092298539
2023-07-31,ME8U,-0.0053892937,-0.00066226866,0.0024348765,0.0010996464,0.0018792901,-0.0012135024,0.003055783,0.0050685667,0.0005574703,-0.0015261245,2.320719e-05,-8.8437344e-05,0.0008769952,0.00205953,0.003585019,0.002739187,0.06788219682561203
2023-08-08,N2IU,-0.0056023984,-0.0012289244,-0.0008644998,-0.00031991725,-0.002301437,-0.00079672516,6.106111e-06,-0.00023995705,0.00032323966,-0.0039801123,-0.0011663674,-0.0008151503,-0.00053509383,-0.0013699111,0.0026413864,-0.0019242297,-0.041992822554228794
2023-08-16,T82U,-0.0042780433,-0.0005720979,0.004338232,0.0011216586,0.00057661673,0.0012105909,0.00033737917,-0.00021515341,0.00018159699,-0.0027712856,-0.0011379617,0.0048589753,-0.0003267233,0.0008308528,0.0014247103,0.00034647633,0.01293801109926047
2023-08-18,M44U,0.007295378,-0.00018259439,-0.00018645181,-0.0014156785,-0.00090111006,0.0015199647,0.002201047,0.0010945406,-0.0004253952,0.0017606111,0.001496511,0.0015762341,0.0014177222,0.0015139346,0.0040526246,0.0022209785,0.031644778266862586
2023-08-21,N2IU,-0.0045736316,-0.00085216673,-0.0011211977,-0.0002408688,-0.0014712407,-0.0022259057,0.0023963219,0.0029554816,-0.00060062535,-0.005346627,-0.00047128426,0.00019086443,-0.0002700301,-0.0005985153,0.0027631363,-0.0011194296,-0.023887936270083194
2023-08-22,A17U,0.0015172914,4.720344e-05,0.0012354716,0.0012772577,-0.0043795696,0.0024043177,-0.0017144434,0.0022790052,0.0013067204,-0.0008497242,0.0022329343,0.00047086575,0.0006644542,0.004841513,0.0044869552,0.0017156798,0.02972039538176006
2023-08-28,BUOU,-0.005634803,-0.0010289089,0.00021845535,-0.00033126818,-0.0014074575,0.0023656269,0.0035954716,-0.005020591,0.0009560276,-0.0054726815,-0.00038569837,0.0006063561,9.829014e-05,-0.0040592644,0.0024153595,-0.00065546244,-0.03296341034464819
2023-08-28,M1GU,-0.0005959024,-0.0007238017,0.008043435,0.0011627707,-0.0005626039,0.0038353992,0.00090132596,-0.00089012366,0.0007886056,-0.002662166,-0.00021902585,0.0023709903,-0.000104757455,-0.0023162765,0.0009884889,0.0014164567,0.03621917011518708
2023-09-07,BUOU,-0.0029665811,-0.00072396704,0.0014225058,-0.0008438519,-0.0045801383,0.00021062224,-0.0026910892,0.004233773,0.00010708002,-0.0032698477,-0.0016097196,0.0004057604,0.0006248526,-0.0007853296,0.0027428947,-0.0005342476,-0.03448531196836152
2023-09-07,J69U,0.0058301236,-0.0002897062,-0.0015354921,-0.0012437766,-0.003949946,0.00028362006,-0.0043577463,-0.00031299598,-0.00027192946,0.0037584784,0.00062735897,0.00029836278,0.0010558965,0.0012148148,0.0030162157,0.0031663985,-0.018803242336482152
2023-09-07,M44U,0.006758432,-0.00019143031,-0.0012961709,-0.0014896785,-0.003641225,6.7275105e-05,0.0011699582,0.0012446482,6.217506e-05,0.0035047114,0.00055755064,0.00036011662,0.0015404263,0.0014098245,0.0033493543,0.0030112038,0.016718459616454573
2023-09-15,T82U,-0.011828961,-0.0005913881,-0.0045088297,-0.0016004686,-0.00020156783,-0.0020783392,0.00337778,0.0036245908,-2.0460146e-05,-0.0035994903,0.0013912536,0.00026176506,-0.0007239568,0.00022134926,-0.00068574975,-0.00036920467,-0.024585761642260645
2023-09-21,BUOU,-0.009942798,-0.00073334365,0.003764772,0.00035050948,-0.00044296603,0.007754259,-0.00050271774,0.0011697233,0.0003243992,-0.00493395,-0.00047120824,-0.00096617895,-0.00014903203,0.0003310971,0.0011012179,0.0016246119,0.006279341168542701
2023-09-22,T82U,-0.0062450976,-5.7616624e-05,7.4428644e-05,-0.00037420526,-0.00023560034,-0.0014317273,0.0030192079,0.005717007,-0.0014228277,-0.0048565483,-0.0006371268,0.00027790322,-0.001169586,6.693018e-05,8.629441e-05,0.00025848945,-0.00837129454242181
2023-09-25,AJBU,0.002038726,0.0016516638,0.00075077364,-0.00094254164,-0.0013450971,-0.0015714518,-0.0017310242,-0.009192287,-0.000790333,-0.0010510923,1.8289691e-05,-0.0007221777,-0.001721483,-0.005115383,-0.0009956282,2.8248658e-05,-0.06684964291684249
2023-09-28,A17U,0.0060858387,0.0030569804,-0.0014635671,-0.0017518896,-0.003672866,-0.00024927183,-0.002232624,-0.0019641693,-0.00017489961,8.733456e-06,0.0003942166,0.00050827564,-0.0033810965,0.0014478146,-0.0006102062,-0.0008398115,0.00392837437900255
2023-09-28,N2IU,-0.0031800221,0.00030076568,0.0045807557,0.0005446467,-0.002635492,0.004237732,0.00087733887,0.003339805,0.0003396878,-0.00647905,-0.0016711999,0.002923574,7.76923e-05,-0.00087035826,0.0014705624,0.0008554662,0.027364244474652036
2023-09-29,J69U,0.0006549147,6.319956e-05,-0.0023022234,-0.00022635913,-0.00017209449,-0.0031978053,-0.0022515152,-2.414674e-05,-4.0691597e-05,0.0018048247,0.00093244156,-0.0008780005,-0.0018172634,0.005006908,-0.0011147442,-0.00096681714,0.002262640833907259
2023-10-04,N2IU,-0.0013655017,-0.00013616477,-0.00029387543,0.00079938566,-6.66699e-05,0.0033641462,0.0041127023,-0.0016706842,-0.00014413752,-0.007222497,-0.0014394086,0.0011837035,-0.0015110002,0.002523272,-0.00083096646,-0.0018955827,-0.006224609745437346
2023-10-05,T82U,0.0010307296,-0.0008054606,0.003014365,0.0013843437,0.00035603158,0.0039249286,0.0034756549,-0.0036559121,0.00039350145,-0.006831246,-0.0012612958,0.0016836756,-0.00042554183,0.002464684,2.9057852e-05,-0.0029507733,-0.012119443982621877
2023-10-06,T82U,0.0005710131,-0.00071823946,0.000109880326,-0.0014777427,0.0005609804,-0.002121506,0.0024269982,-0.00016164454,0.0002685669,-0.004293928,-0.001871912,-8.552103e-05,-0.003755729,0.0012646415,-0.0006768203,-0.004142392,-0.03084268073583996
2023-10-09,M44U,0.0059066364,0.0040328316,-0.000368897,-0.00023940126,-0.00052333815,-0.0012371056,-0.008984927,0.0014533976,-0.0015968104,0.0030169524,-0.0012517065,-0.0016826567,-0.0032417285,0.002067463,0.0010057259,-0.0038051321,-0.006751421462258748
2023-10-12,AJBU,0.0003459321,0.00014014624,-0.0061608185,-0.00045220263,0.00011805064,-0.0012503089,-0.011702086,-0.004697365,-0.00042776208,-0.001984271,-0.0013319824,-0.0029664212,-0.0045746835,-0.0034267844,-0.0014632664,-0.003577168,-0.10575942086314688
2023-10-12,J69U,0.004294236,0.00023867213,0.0049642087,0.00018992469,-0.001269097,-0.0018227076,-0.009989899,0.0012656713,-0.00051969895,-0.0015732839,-0.0015016423,-0.000570687,-0.0014410042,0.0005218749,0.0011191557,-0.0014475763,0.020497619283272386
2023-10-18,C38U,0.004735832,0.004243304,-0.0040026424,-0.0002515213,-0.0019806908,0.001164843,-0.0030874335,0.0027201176,0.00022018405,-0.0035311412,-0.00024397192,-0.0024465297,-0.0024339638,0.0014909662,0.0016206439,-0.0024488713,-0.009895369217083921
2023-10-18,N2IU,-0.0015312897,0.00018899987,-0.0028893866,-0.0021752983,-0.0013049649,-0.002517419,0.0025263603,0.0006134075,-0.0009733215,-0.011500331,-0.00059701974,-1.444864e-05,-0.005841327,0.00047445943,-0.00043597395,-0.0019579965,-0.024195067582103238
2023-10-19,N2IU,-0.001303338,4.3717035e-05,-0.003409819,-0.0025104254,-0.0020828051,7.523064e-05,0.0059423135,-0.0008082598,-0.00062249374,-0.0096422,-0.0008216205,-0.0018720984,-0.007689782,0.00075911544,-0.00093043415,-0.0037964382,-0.033782550838398206
2023-10-23,BUOU,-0.0050781895,-0.0013638386,-0.0040805507,-0.0027226924,-0.0016586058,0.0003543745,0.0045573167,0.0033359046,-0.00040080256,-0.01255091,0.00048432217,0.0011373005,-0.0056666797,-0.0020544361,-0.00032696733,-0.00046910325,-0.027548092466539845
2023-10-23,M1GU,-0.0013365145,-0.00016024365,-0.0040733223,-0.0011891292,-0.0022342147,0.000479294,-0.0013101569,0.006591011,-0.00029105242,-0.0087650055,4.2396674e-05,-0.00072838383,-0.0032208257,-0.0041792695,2.0676292e-05,-0.0005899011,-0.03037044408365423
2023-10-24,ME8U,0.003931031,0.003683432,-0.0023261087,-0.002163927,-0.002453108,-0.0013572248,-0.0025896034,-0.00033036325,3.41679e-05,-0.004854395,0.0013017742,-0.0031752067,-0.0027758146,-0.0074590263,-0.00042898557,-0.0022488986,-0.028924951223526466
2023-10-27,A17U,0.00619006,0.0031262594,0.0041208384,-0.000245745,-0.0021831812,-0.0019278304,-0.0038325372,0.0004443444,0.0002183721,-0.0033520528,-0.0004988526,-0.0024279729,-0.002070257,-0.005975901,0.0011600156,-0.000937112,0.020321189064917186
2023-10-30,N2IU,-0.001451819,-0.0018065742,-0.005490567,-0.0034894894,-0.0026072992,-0.0021835063,0.0026954876,0.000118046184,-0.00050712435,-0.0095289,0.00052529265,-0.00067656464,-0.006096947,-0.0025760422,-0.00054487586,-0.0035256674,-0.05345217997369693
2023-11-01,C38U,0.0035476952,-0.00020118723,-0.0032751765,-0.0030988893,-0.0037375288,-0.0026575106,0.00088556175,-0.0048179924,-0.0008355449,-0.0068759387,-0.00042944585,-0.0020617743,-0.0033268146,-0.005884739,-0.0021972377,-0.0046748216,-0.04296703403866173
2023-11-06,BUOU,-0.0019938005,-0.0015471166,-0.0025661709,-0.004616307,-0.0007428227,-0.0050136913,0.0021139313,0.0031404488,-0.0005329879,-0.014358779,0.0012122612,-0.00076190225,-0.0041473927,-0.0019852472,-0.0008051797,-0.00029297033,-0.05987517317203811
2023-11-08,A17U,0.007241568,0.00270191,-0.0028375215,-0.0014047681,-0.0007814022,-0.0034268352,-0.0015817935,-0.0040153004,-0.00060739066,-0.0033802253,-0.00043479083,0.00051830034,-0.0010628578,-0.007036639,-0.0040606037,-0.00021010198,-0.024199296056365643
2023-11-08,J69U,0.0058165286,0.00046774987,0.010065516,-0.0007506093,-0.0023881854,0.0008436899,0.0031428896,-0.00041464888,0.00048351442,-0.0046586134,0.0012468674,0.0014531594,0.0017479802,0.0026741775,-0.0021367937,-0.0016399857,0.017908770492840807
2023-11-08,N2IU,-0.001978123,-0.0012276218,-0.0037116338,0.0006018695,-0.00015562806,0.00795833,-0.00067989156,0.0020055724,0.0005328814,-0.007259479,-0.00078057253,-0.00038964572,-0.001194547,-0.0009717974,-0.00017179121,0.00076685665,-0.009809077992099416
2023-11-14,A17U,0.0072974497,0.0020671024,0.004507131,-0.00032602716,0.00083552743,-0.004508333,-0.002512891,-0.0012745112,0.00024144516,-0.0018427894,-0.00066525134,0.0004766157,-0.0018374437,-0.005751775,-0.004681333,0.00040896557,-0.02118071627970136
2023-11-20,ME8U,0.004311821,0.00053102674,0.0016360071,0.00018746813,-0.0008859823,0.0006503635,-0.0029766236,-0.008570103,0.00021128004,-0.001377888,0.0003919481,0.0012555624,-0.0012799588,-0.0007006885,-0.0033187252,-0.002588693,0.019383610178787314
2023-11-21,M1GU,0.0016793809,0.0005275583,0.00021767674,-0.00032465372,-0.0022991027,0.008469982,-0.00040505547,0.0005088005,-0.00034592097,-0.0033117516,-0.001219235,-0.00015708573,-0.00079871353,0.0019723878,-0.002804862,-0.0014355512,0.0002190340301535549
2023-11-30,BUOU,-0.0010388859,-0.0015611505,-0.0041858912,-0.001493906,0.00062226906,-0.0010751853,-0.0058841393,0.0060968264,8.147029e-05,-0.006777598,-0.0027016678,0.00045043914,-0.00055940053,-0.0037047723,-0.0023496894,-0.0017427612,-0.06911344450234867
2023-12-04,BUOU,-0.0035587659,-0.0013294357,0.0013372002,0.0012498919,0.0011035709,0.0062149656,-0.006575792,0.0017103693,0.00032853856,-0.0016606419,5.133824e-06,0.00065838214,-6.629712e-05,-0.0001757951,-0.0022595476,-0.0024286862,-0.028273940895043655
2023-12-06,ME8U,0.0037767852,0.00016758486,0.0013271633,-0.0010099629,-0.00061276346,-0.0008155909,0.00797091,-0.0003266809,-0.0002432972,-0.0029004186,-0.0003222892,0.00033833357,0.0007186153,0.0013584042,-0.0016216377,0.0019765466,0.04360908326938225
2023-12-06,N2IU,-0.0039791027,0.0016010616,0.0027997445,-0.0014661371,-0.0004473953,0.002706027,0.0029433742,0.00692511,-0.00016842976,-0.0077794646,-0.0011175737,0.00027863253,0.0007876145,0.0038241523,-8.290467e-05,0.0011353473,0.012513850124716584
2023-12-08,N2IU,-0.002133024,-0.0011120745,0.0037319248,-0.002431546,-0.0017389079,0.0030350056,0.0037692417,-0.0012464214,-0.000155327,-0.009816434,-0.0017108658,-0.0013214555,-0.00077611953,0.0021347478,-0.0010617096,0.0022804234,0.02294371071484711
